ID,predicted_rating
271,9.469474673365102
272,8.270484511985417
273,8.138157465368469
274,7.446453905848807
275,7.1958696164659885
276,8.895765540744106
277,9.343562979345132
278,7.813654611002698
279,7.549215195585612
280,7.778935400531774
281,6.611051568664422
282,8.811438495800289
283,8.073104203955209
284,10.0
285,8.44991373601021
286,8.90787883699845
287,8.471744831184838
288,7.448193955005881
289,8.172007389168325
290,6.135298236400727
291,9.147682584446596
292,8.000534782342562
293,5.661986733940101
294,5.100654046153325
295,8.536363372830381
296,8.230043648146308
297,8.148385044093832
298,7.597732699825456
299,6.587979613012199
300,7.537243038208918
301,7.655754893759829
302,7.432880534326864
303,7.431911862026702
304,7.873524501477091
305,5.140207984424945
306,8.911610011950424
307,7.604666056958993
308,6.781110052554424
309,8.176192359099097
310,7.7522285692804545
311,7.692179324633536
312,6.9009324575711775
313,6.2776265392704005
314,8.331187710333184
315,7.42110948355528
316,5.55082878380187
317,7.825406362402077
318,7.5094684670888245
319,7.544493586240454
320,7.33057576169065
321,5.140207984424945
322,9.474789125015631
323,9.145044885632467
324,7.636029400624631
325,5.826245805415525
326,7.039346967841565
327,7.287941242864078
328,7.5557049944477725
329,6.86775213721988
330,8.673740813756917
331,7.602059166397495
332,8.548910107785813
333,7.91112790757045
334,7.668996196928714
335,7.130789864171963
336,7.366116077274848
337,7.417194802064986
338,7.558838523375902
339,7.594787051139955
340,7.288607279365721
341,6.529117022839746
342,7.746464929827774
343,7.482821752915857
344,8.90787883699845
345,7.604666056958993
346,7.046297533711463
347,7.592933495219604
348,8.787107681750015
349,7.610212519611345
350,7.1509001337455285
351,7.003380838310312
352,7.013586842701665
353,9.316227464175094
354,7.792168316058461
355,8.086237433074928
356,7.50170762150069
357,8.075987711358849
358,7.623125773424
359,8.812554833900426
360,7.604666056958993
361,9.368313949639614
362,7.967808074912875
363,8.093527770330402
364,6.552588530070278
365,8.537619524753902
366,7.65390705437629
367,7.148096404327164
368,8.604141869725154
369,5.569319893584864
370,7.81058486626325
371,7.785098043455793
372,7.9624622697353
373,6.458005398911094
374,7.659580332263992
375,9.316227464175094
376,7.595287698585256
377,8.78711390090625
378,7.842613544026659
379,8.244580477529626
380,6.530892591228818
381,8.219545764938909
382,5.201452392175063
383,7.3584562035582035
384,7.1014734647793105
385,8.319185877522655
386,5.220521881470134
387,7.856314699257471
388,7.742091268463356
389,8.914915839478189
390,8.648311980410382
391,7.312019118231812
392,7.98969684699007
393,7.3389908772281975
394,6.957927996972114
395,8.90787883699845
396,7.604666056958993
397,9.316227464175094
398,6.156427416070431
399,7.445649914897175
400,7.604666056958993
401,7.765107265625328
402,7.219595644449376
403,8.143136802355055
404,7.905935156433166
405,8.250517559972401
406,6.559247646792533
407,8.90787883699845
408,7.109715176994415
409,8.425696763802547
410,7.346386778482246
411,7.7835094454181055
412,7.142358799652753
413,7.734513842690835
414,9.343562979345132
415,8.117727119177939
416,7.6975879911095015
417,8.212213253779309
418,8.265233512862439
419,7.604666056958993
420,7.604666056958993
421,6.759701237441949
422,6.476535416199275
423,9.709701520092024
424,7.889971202574415
425,7.370750393840608
426,6.834417909310172
427,8.38884935922763
428,6.451688630850175
429,7.408620694055757
430,7.453659480790356
431,7.086713682993453
432,7.419291527620885
433,7.334832671099006
434,7.82667219642841
435,7.536397059051124
436,8.00776082107792
437,7.703534067102951
438,6.468223899703871
439,7.527227295462444
440,7.115278051148374
441,7.750347311516815
442,7.173832411778739
443,8.60028433466109
444,7.877055052973431
445,8.442151470629797
446,6.942341123610436
447,8.589802199150213
448,7.2060766980704365
449,7.604666056958993
450,7.5343949477103305
451,7.056854000931103
452,7.048981066354504
453,7.1014734647793105
454,7.798871904126292
455,10.0
456,7.60032796040138
457,7.702520104360293
458,6.708694799908374
459,7.160655111954718
460,7.88380167381729
461,8.000140459385126
462,6.287382153108975
463,7.930757357237679
464,6.394928539527151
465,6.139814679134766
466,7.808954293546163
467,7.51115392281735
468,7.096704717492959
469,7.579950049710363
470,7.6366950924509265
471,7.947475413638257
472,8.818876089271608
473,6.584221694143753
474,7.86477301799267
475,7.321039487206284
476,7.5343949477103305
477,8.096373922726753
478,6.242305845829922
479,8.05095415042732
480,8.126833248018576
481,8.870620780736353
482,8.86768933893012
483,7.987198864515594
484,8.135795702761694
485,8.786054878044594
486,7.854305564849431
487,7.319932216798054
488,9.224231599687933
489,6.917065072650444
490,6.920364997880758
491,8.027900075340703
492,8.649893468262404
493,8.775678982212083
494,8.059683197676941
495,8.178422231803205
496,8.014474651848188
497,9.5484603833142
498,8.429462691326227
499,7.726350487535154
500,7.399126289850147
501,8.999321392179668
502,8.030775219040235
503,6.863875008879291
504,7.654098555915593
505,8.90787883699845
506,7.333646154264821
507,7.56257118659201
508,8.679508480623946
509,7.712285405408743
510,7.604666056958993
511,8.481478532730529
512,8.559821924181026
513,8.826426942891747
514,8.00619856296981
515,7.43359597065376
516,8.524779313641725
517,8.722755287305233
518,5.140207984424945
519,7.532929597053879
520,2.799976483385093
521,5.932827672280592
522,7.411357560675434
523,6.698927552673208
524,8.248140269643942
525,8.051392516347795
526,6.048903807581785
527,7.636201609866268
528,7.537645778302595
529,8.153190387660908
530,7.436657114420359
531,6.131221916326396
532,7.604666056958993
533,6.893024973947295
534,7.990520958057929
535,7.650969348617648
536,7.913053758994407
537,6.8866027265750756
538,8.572597520125823
539,7.7062941866879395
540,6.321326279117813
541,7.709289751706127
542,7.7437205544042245
543,8.267432852130604
544,8.713627281913558
545,8.392220437408682
546,8.548910107785813
547,6.898983409102138
548,7.534288756450342
549,7.100510103318289
550,8.69852032596617
551,7.355868871753633
552,7.739257065350508
553,7.899550510785799
554,7.477684009865437
555,7.073330789942651
556,7.604666056958993
557,7.659750313323736
558,8.930371147796656
559,7.383928810825148
560,7.604666056958993
561,8.802473280331593
562,7.5469875776101745
563,7.987708949380919
564,7.287270093312262
565,7.617215826162482
566,8.221680392042723
567,7.537765351954985
568,7.407588889427175
569,8.244580477529626
570,8.19682318447431
571,7.713497186079811
572,7.260356493406281
573,7.933400471893527
574,8.323444147621412
575,6.964478322722652
576,7.307411590021083
577,7.071844731853595
578,6.450674750434155
579,7.424259024573325
580,4.492747085198431
581,8.307304553965528
582,8.279464327314198
583,7.514936023039064
584,7.5394446258346335
585,8.03792080666721
586,8.48088041437642
587,7.666013077467775
588,7.610148498687942
589,8.154312323045833
590,9.316227464175094
591,7.358589840961606
592,7.630281784317744
593,7.411357560675434
594,8.802047004485125
595,8.017084663324969
596,7.969929298478689
597,7.39693426263053
598,7.156519163732384
599,9.282205690567924
600,7.29192276093364
601,7.5333258057782375
602,8.41864686932323
603,8.136396660114972
604,6.978950529182212
605,7.9624622697353
606,4.492747085198431
607,8.548910107785813
608,7.1958696164659885
609,9.561258394946101
610,5.16540512033175
611,7.746055486600578
612,7.174387395865359
613,7.778842058328966
614,7.6503590739822265
615,7.543409122353569
616,7.524343328828666
617,8.155941819923605
618,7.604666056958993
619,7.643195941682508
620,7.529343630000645
621,7.420172299601703
622,8.786054878044594
623,8.002742162669305
624,7.108899903174448
625,7.494281581643766
626,7.671871764467699
627,7.6545111762832265
628,5.963583535087476
629,7.378491317276806
630,5.690114299785692
631,7.598371824158339
632,7.008271020211992
633,5.361837635026079
634,8.396150307806593
635,7.424283730091778
636,7.604666056958993
637,7.249120490419908
638,6.727491410322809
639,8.913068258838369
640,6.696926209674874
641,7.794012128391831
642,6.272714820554977
643,9.097630009367425
644,7.73774122143533
645,8.62864278842664
646,7.641419249590242
647,7.415630368496008
648,7.668112452835272
649,6.340396858151992
650,7.471885139665101
651,8.051392516347795
652,7.411357560675434
653,7.994822823908058
654,8.332170851197972
655,7.901432996104106
656,7.673739621435101
657,8.374374803681366
658,7.441707236709488
659,6.929170772311441
660,7.746657054567934
661,7.890363126112795
662,7.761033672575372
663,7.57371712341108
664,8.253049073934571
665,7.411357560675434
666,8.700199530128085
667,6.199678295114296
668,7.281846830001303
669,8.13707420785386
670,7.661217700098639
671,5.7711335697351345
672,7.09857883022325
673,6.761532876614307
674,8.503703005717092
675,7.411357560675434
676,6.727789996922468
677,8.90787883699845
678,6.501489314232083
679,7.773022171316386
680,6.898983409102138
681,5.800236351617619
682,7.371098923351657
683,6.8866027265750756
684,7.250713484499386
685,9.1562628260123
686,7.469418719890034
687,9.420668751253103
688,7.871563545770437
689,4.905012203591384
690,7.821476352247409
691,8.27671669529455
692,7.535496555985535
693,8.31714130360688
694,9.316227464175094
695,9.605554578060275
696,9.52312217203813
697,8.231511995049477
698,7.040126451946565
699,7.424626209677736
700,8.808126665031732
701,7.846040849744353
702,7.728846236179457
703,6.898983409102138
704,7.556170448743953
705,7.101701167151317
706,6.1316995707793716
707,8.679481033851209
708,7.66976075418467
709,7.783708122332892
710,8.048335944722433
711,7.071844731853595
712,7.467469019059004
713,9.360516918820371
714,7.98224909060776
715,7.604666056958993
716,9.27956642787166
717,8.786054878044594
718,7.0305267738614745
719,8.166447045933507
720,7.987399079712741
721,7.754269819825196
722,7.016904659935089
723,7.637916168347298
724,7.189738823631604
725,7.820391154247673
726,7.6586824623978025
727,7.229759084481151
728,8.194864670484964
729,7.830519680800369
730,7.6064742907257505
731,7.5105114939746205
732,8.2539041475827
733,8.493612383835881
734,7.805154215846084
735,7.707978493638095
736,6.857929535897846
737,7.154649802348572
738,7.243937150573256
739,7.643574438145228
740,7.755915755678455
741,7.788754506994475
742,8.32885147578404
743,7.204819654149311
744,5.050044670842892
745,7.241214207767363
746,8.566649964807839
747,8.147678170178592
748,7.706059515637373
749,5.840277956477396
750,8.90787883699845
751,6.7725383152952725
752,8.221655811626269
753,7.299030636779723
754,7.586696771119895
755,7.175429066016584
756,7.505642631217923
757,7.548661911134392
758,7.688435270191633
759,8.623235723658386
760,6.982008618943521
761,9.368313949639614
762,7.14894244964431
763,5.140207984424945
764,6.561732561503884
765,8.109358399924286
766,7.9624622697353
767,8.791819639809365
768,7.486195693989207
769,8.116810466706452
770,6.8365489899765555
771,6.863425779041708
772,8.178422231803205
773,7.01340616473061
774,7.180293238507214
775,7.962396664066809
776,7.576011122424549
777,7.071284475304408
778,7.434482610861423
779,7.854136547437648
780,7.98394950551528
781,6.898983409102138
782,9.487523172289004
783,8.27517768695787
784,7.283031699412652
785,8.104309637093255
786,7.812307564824438
787,6.947375954467997
788,7.748661144459239
789,7.500825605808389
790,6.898983409102138
791,7.916144463301742
792,6.629873988117376
793,5.805241053354397
794,9.462542324497734
795,7.030402344721228
796,8.90787883699845
797,8.189824400382493
798,6.804168190003463
799,7.703473597423764
800,8.754391012529414
801,5.113324262196989
802,5.921796488047761
803,6.383749743781757
804,8.544906931128263
805,7.450714684305914
806,7.547051808440492
807,9.001659608979029
808,4.734270737317266
809,9.090605634521626
810,7.480888581913556
811,7.0754561500531965
812,5.16540512033175
813,8.0342738083492
814,7.445283938862815
815,7.3389908772281975
816,9.316227464175094
817,6.6562527659085085
818,7.632607696051191
819,4.492747085198431
820,6.253366798231623
821,7.604666056958993
822,8.216007496831175
823,8.89904107318689
824,7.281934520498473
825,6.389839968550279
826,7.819225921427998
827,7.480048982170395
828,8.801241612388873
829,6.897571177079995
830,7.77433121539887
831,7.4534695448959045
832,7.967808074912875
833,5.690114299785692
834,7.61249180308476
835,7.089835651957232
836,8.58529265074226
837,9.316227464175094
838,7.522296854793256
839,7.160635950669794
840,7.272473139089547
841,7.342178903500919
842,8.611612549839807
843,7.957258832980884
844,7.545748191487444
845,8.917324892701677
846,6.764087794540604
847,7.532859935274242
848,9.012050913697722
849,7.470843879259855
850,8.713627281913558
851,7.688520529136169
852,7.609065751319967
853,7.842580105518163
854,8.229586783087088
855,7.319633657185743
856,9.561258394946101
857,7.411357560675434
858,7.112360547682627
859,8.23235151162881
860,7.301343281354414
861,7.962843192791978
862,8.080161325850748
863,8.168404294047088
864,7.826755605822375
865,5.921796488047761
866,7.746524915978271
867,7.776253496787543
868,7.669464443195795
869,8.516283948140936
870,7.678557280469757
871,8.297260819297616
872,7.0412057228953255
873,7.294691496688817
874,7.249120490419908
875,7.496664539812963
876,7.5171875547468705
877,5.6612719033092835
878,8.213266064890291
879,8.752108666441272
880,7.3389908772281975
881,6.55147063700514
882,7.291208469445585
883,6.361125624294335
884,7.884823792188967
885,7.508926889557415
886,7.938721046031645
887,8.264323125233231
888,7.151209502031017
889,9.169811000818932
890,8.675779567524257
891,7.7534030303773624
892,7.891138714901528
893,7.602254586875447
894,4.1800159293439805
895,7.6538704212078255
896,8.196068826397367
897,8.003334738284915
898,7.990188697464341
899,7.706698886467011
900,6.118471111296317
901,8.336778584695361
902,7.326271014680938
903,7.726615493793606
904,7.604666056958993
905,7.2004622567173
906,7.41954181350266
907,7.030263868989755
908,8.09781790150363
909,7.8497637169714265
910,7.37621422795743
911,7.40857525064415
912,9.062808037598108
913,8.56186352581615
914,6.114658426728328
915,5.140207984424945
916,7.563533345586597
917,8.215958787618254
918,8.196389816529848
919,9.224354495937853
920,7.5674603569393115
921,7.886560685616526
922,8.12573949276571
923,7.049888023912645
924,7.327087291537789
925,8.139210167937417
926,7.1918981132860695
927,7.487699369191169
928,7.418537344475871
929,7.814892566038099
930,7.6756237947563
931,7.825864373924308
932,7.298274025978334
933,7.3906239781030365
934,6.118471111296317
935,8.394748658562719
936,7.520033297063563
937,8.900669846820263
938,8.90787883699845
939,8.1587731658665
940,7.987420052777649
941,8.90787883699845
942,8.107713530346782
943,7.686444454594605
944,8.825834762113775
945,7.703244619783395
946,7.395785077247566
947,6.870218471753154
948,7.474844393797583
949,7.604666056958993
950,7.44250334156107
951,7.343535763284831
952,7.568875012009893
953,7.474608441211377
954,6.661955642436504
955,7.040662814746815
956,8.285365881632883
957,9.0827544796035
958,7.592710829142033
959,7.623793105951804
960,6.898983409102138
961,7.972416455956021
962,6.287382153108975
963,8.141637542288253
964,9.072043196118036
965,7.604666056958993
966,6.700503247334562
967,7.557809157242289
968,6.898983409102138
969,7.407580938329819
970,5.782752926773391
971,7.41154577842663
972,6.577085206516875
973,7.167163602115107
974,8.301683690711396
975,5.295299507028179
976,7.071844731853595
977,7.367313996605103
978,7.625350532901467
979,8.969275794928455
980,7.604666056958993
981,6.898983409102138
982,7.63891892101891
983,6.287382153108975
984,7.500785805784868
985,8.006376614658956
986,5.140207984424945
987,8.766938318902545
988,8.45423858686144
989,7.70619179373069
990,7.983845393353964
991,7.547676379788531
992,8.0342738083492
993,6.918880562026566
994,8.750489392566772
995,7.604666056958993
996,7.44774953135181
997,8.700199530128085
998,8.894523454965842
999,7.640126302788274
1000,7.59224388623496
1001,7.739888145702526
1002,8.725225473330251
1003,7.9952106399601695
1004,6.89131373318969
1005,7.1587082607616255
1006,8.520532007282474
1007,7.893682858593198
1008,7.453306869657603
1009,9.155639616430715
1010,5.140207984424945
1011,7.244145430663051
1012,6.595291183406938
1013,6.721558101646734
1014,8.037426580772959
1015,7.134984080768817
1016,7.588571691177998
1017,6.477754844541616
1018,6.045578673641565
1019,7.341407958543883
1020,8.772346177835406
1021,6.629873988117376
1022,8.90787883699845
1023,7.7835779637193525
1024,7.380416194768738
1025,6.7487764578748015
1026,7.6975879911095015
1027,4.912679565123528
1028,7.291298169463172
1029,7.604666056958993
1030,6.19581102149569
1031,7.210347138497706
1032,8.736103429139222
1033,7.243280961716407
1034,9.188646367729215
1035,7.411357560675434
1036,9.38668908725969
1037,7.057778274484311
1038,7.553508852179052
1039,8.202679524321434
1040,7.303546104404681
1041,7.163306512855267
1042,8.792710175758218
1043,7.864148014668794
1044,8.398123282802114
1045,8.142126882207958
1046,6.475464811090855
1047,7.890363126112795
1048,6.893024973947295
1049,7.27361549946613
1050,7.8238043331800045
1051,7.157297921295035
1052,7.823003838884213
1053,7.109400211780983
1054,7.637736981333456
1055,7.5794793119511406
1056,7.187778059550695
1057,7.734117804578063
1058,8.267407069213
1059,7.046357875462359
1060,8.791036127021933
1061,8.751266293632758
1062,6.283387748901586
1063,7.3389908772281975
1064,7.249120490419908
1065,8.784130208582987
1066,7.713746140265847
1067,7.845741086376371
1068,7.89709445527301
1069,7.95054799838052
1070,7.973564912326246
1071,8.261140719968246
1072,7.529470486100188
1073,7.23065978401574
1074,7.604666056958993
1075,6.188636135391349
1076,6.914164840255132
1077,7.272721366965556
1078,7.4453432600480065
1079,7.64816825717865
1080,7.099901269991306
1081,7.199842193026087
1082,7.668112452835272
1083,7.604666056958993
1084,6.844942473941364
1085,9.316227464175094
1086,7.686199560974459
1087,7.378836018822994
1088,7.618435280660895
1089,7.474344115377984
1090,8.808063811609378
1091,7.551335436942282
1092,6.716034349068794
1093,8.005800171268803
1094,7.3581086028126395
1095,7.716409083003225
1096,8.58227899606873
1097,6.898983409102138
1098,7.737945578570034
1099,8.196295555552
1100,8.226517383538427
1101,7.838819460702846
1102,9.343562979345132
1103,8.174758706891199
1104,6.994374845300052
1105,8.90787883699845
1106,7.408989386114652
1107,7.366430723943206
1108,6.261091868499465
1109,7.832164551607103
1110,5.690114299785692
1111,7.7760505705449345
1112,7.5956267387548735
1113,7.15731651799644
1114,7.818752659917839
1115,7.5233301969305195
1116,6.4754423588600725
1117,9.492104721995744
1118,7.467149318408057
1119,8.40713375046036
1120,8.26159097035407
1121,6.92213603896101
1122,7.411357560675434
1123,7.938100932604859
1124,6.898983409102138
1125,7.692599758299516
1126,7.725411026661933
1127,7.705938518193459
1128,8.137053568649884
1129,6.893024973947295
1130,7.759715492324417
1131,8.920937057381154
1132,7.86256669447684
1133,6.898983409102138
1134,6.898983409102138
1135,7.452961260158117
1136,7.441707236709488
1137,7.041807065845836
1138,6.898983409102138
1139,8.456499380987989
1140,7.604666056958993
1141,9.330822817539426
1142,8.662842397887777
1143,8.90787883699845
1144,7.243423490140483
1145,8.42304267478622
1146,5.110270553444879
1147,7.6127378629264015
1148,6.384220154520264
1149,8.63382274977338
1150,7.29512416412629
1151,6.998328693721935
1152,8.155078567192385
1153,7.926942562254238
1154,7.873813454925997
1155,8.265242356777614
1156,7.6582776106613375
1157,7.067688983928072
1158,4.941867764095088
1159,7.599973435061576
1160,7.115626828479176
1161,6.397050472647047
1162,7.375316009632401
1163,7.480016887982432
1164,7.160918084678653
1165,7.692250890903264
1166,6.366318288343494
1167,5.40165896467203
1168,8.004435679584894
1169,7.604666056958993
1170,5.742067624585249
1171,7.6767069055038135
1172,7.784380738663484
1173,8.062304338264891
1174,7.790893223730692
1175,5.4832608459589816
1176,6.889366107087781
1177,7.09735731287063
1178,7.604666056958993
1179,6.893024973947295
1180,7.559015829039402
1181,7.811056462986733
1182,7.241855082024598
1183,7.157229001571495
1184,8.42693676957255
1185,8.05142257005817
1186,8.6080188260351
1187,7.61000478532824
1188,7.453580411522303
1189,7.007160547070127
1190,7.220759700707519
1191,7.328084464112775
1192,7.120355549952175
1193,7.192812370283635
1194,8.52754241590262
1195,7.795332187013974
1196,9.483316434386275
1197,8.27093169507404
1198,7.918279095751684
1199,7.4086284405004665
1200,7.604666056958993
1201,7.8821524002035375
1202,8.835534243519566
1203,8.093786717575048
1204,6.95339620214021
1205,7.7870472468891565
1206,7.954920141447749
1207,7.604666056958993
1208,8.054248027244435
1209,8.13370047378085
1210,8.7379830134624
1211,6.981296440280417
1212,6.333184472528758
1213,5.140207984424945
1214,9.538661075367033
1215,7.814319218857064
1216,8.172007389168325
1217,9.288082400892232
1218,7.833748705903706
1219,8.189249349690032
1220,7.760633431058496
1221,8.43454543030292
1222,7.5956267387548735
1223,7.57152802105259
1224,7.519653805059507
1225,8.7207292335151
1226,8.138957038232027
1227,7.604666056958993
1228,5.957020256699892
1229,7.604666056958993
1230,7.741805375099434
1231,7.267892593209568
1232,7.473868500215241
1233,6.898983409102138
1234,5.1596219417974725
1235,8.90787883699845
1236,6.716970234174557
1237,8.128416601917683
1238,7.580773193978821
1239,8.087080786823414
1240,7.0326220683974325
1241,7.418010769177696
1242,7.391868167431821
1243,8.282675631442102
1244,8.621101102399711
1245,7.9624622697353
1246,6.1254123165004275
1247,7.865230979198081
1248,8.90787883699845
1249,7.554372372340941
1250,7.17355045762133
1251,6.86383246697529
1252,9.340143638843752
1253,5.16540512033175
1254,7.463691117061029
1255,7.128628613912652
1256,7.788754506994475
1257,8.90787883699845
1258,7.978244590510606
1259,8.245035922143853
1260,8.365642086486607
1261,5.140207984424945
1262,9.27561011531926
1263,7.845430376761609
1264,7.7488313940248075
1265,8.067930733390915
1266,7.31106415880557
1267,7.395543100768207
1268,4.492747085198431
1269,6.88128625033284
1270,5.824780453417622
1271,8.62641611744785
1272,8.016290351549069
1273,8.126301709755781
1274,7.501587051555376
1275,5.140207984424945
1276,8.827456385204451
1277,8.942692839918825
1278,7.189916690023741
1279,6.893024973947295
1280,7.875875290433947
1281,7.778520121532395
1282,7.312019118231812
1283,8.802551633224763
1284,7.217777142151311
1285,7.1742572154143325
1286,7.619788265749283
1287,7.586696771119895
1288,7.581222360830568
1289,7.714290212169831
1290,8.554264800820224
1291,8.623659867726545
1292,7.755183101393419
1293,9.266049293061359
1294,7.568367898686405
1295,9.316227464175094
1296,7.401185796475319
1297,7.604666056958993
1298,7.283895540831149
1299,8.387618530417361
1300,7.253073223043362
1301,8.407174022102698
1302,8.622250833892359
1303,7.108394164762319
1304,7.26052512112733
1305,6.898983409102138
1306,7.9624622697353
1307,7.522064901515259
1308,6.131221916326396
1309,7.800657106380634
1310,7.379299845201322
1311,6.898983409102138
1312,8.461104065126152
1313,7.3389908772281975
1314,8.058192423534575
1315,7.484128500875462
1316,7.9624622697353
1317,7.035782705632639
1318,7.607638981203871
1319,7.800742102785159
1320,8.067652320635771
1321,7.790015703142999
1322,7.755572121102094
1323,5.782752926773391
1324,6.728373083787915
1325,6.233754071779939
1326,7.210186321610198
1327,7.471518856976179
1328,8.487609745888866
1329,7.690549217617474
1330,8.037534127129241
1331,8.145721381943847
1332,8.265612916979812
1333,7.604666056958993
1334,7.542396999526706
1335,7.531603211259611
1336,8.478058546436513
1337,7.504737446508763
1338,9.265754705039928
1339,8.953849796647244
1340,8.871323873277102
1341,8.30040049298179
1342,7.429421077881327
1343,6.898983409102138
1344,6.898983409102138
1345,7.586696771119895
1346,8.46750577834089
1347,6.092337923123127
1348,7.569644839001783
1349,7.2525329273750625
1350,6.898983409102138
1351,7.40970151410771
1352,7.783381326854242
1353,7.899550510785799
